"ts","country","category","visits","unique_visitors","avg_unit_price","sales"
"2022-01-02T15:07:00.000000Z","FR","MEN",1116495,459661,46.34,3430532.3837141767
"2022-01-02T15:07:00.000000Z","FR","KIDS",1317464,701587,49.75,4126580.80972039
"2022-01-02T15:07:00.000000Z","FR","HOME",1264431,601361,67.53,2982727.8614637703
"2022-01-02T15:07:00.000000Z","FR","KITCHEN",1239310,570256,26.32,603094.6011938893
"2022-01-02T15:07:00.000000Z","FR","BATHROOM",1124869,587536,23.67,2930285.0329824495
"2022-01-02T15:08:00.000000Z","FR","WOMEN",1186772,722620,57.45,1239477.3234987464
"2022-01-02T15:08:00.000000Z","FR","MEN",1248205,580862,46.34,3210832.938858415
"2022-01-02T15:08:00.000000Z","FR","KIDS",1264959,539372,49.75,6550191.358767671
"2022-01-02T15:08:00.000000Z","FR","HOME",1203526,528999,67.53,9292739.967596237
"2022-01-02T15:08:00.000000Z","FR","KITCHEN",1290091,525542,26.32,3974957.3904509833
"2022-01-02T15:08:00.000000Z","FR","BATHROOM",1192357,708790,23.67,2226030.5737549285
"2022-01-02T15:09:00.000000Z","FR","WOMEN",1326946,477332,57.45,4125334.7872292614
"2022-01-02T15:09:00.000000Z","FR","MEN",1265488,477332,46.34,5337551.51714299
"2022-01-02T15:09:00.000000Z","FR","KIDS",1181681,830143,49.75,2904740.5280116154
"2022-01-02T15:09:00.000000Z","FR","HOME",1254313,605312,67.53,8913472.574970571
"2022-01-02T15:09:00.000000Z","FR","KITCHEN",1237552,764423,26.32,901286.5630319018
"2022-01-02T15:09:00.000000Z","FR","BATHROOM",1332533,605312,23.67,3848025.4233342567
"2022-01-02T15:10:00.000000Z","FR","WOMEN",1316321,546734,57.45,7299822.408316159
"2022-01-02T15:10:00.000000Z","FR","MEN",1184969,595179,46.34,2126273.5785793536
"2022-01-02T15:10:00.000000Z","FR","KIDS",1319116,480988,49.75,908963.8191666562
"2022-01-02T15:10:00.000000Z","FR","HOME",1226890,512131,67.53,1.2113826010962127E7
"2022-01-02T15:10:00.000000Z","FR","KITCHEN",1170995,474067,26.32,2459060.638238894
"2022-01-02T15:10:00.000000Z","FR","BATHROOM",1252042,529433,23.67,356292.8474135267
"2022-01-02T15:11:00.000000Z","FR","WOMEN",1280524,477723,57.45,1447833.7367081793
"2022-01-02T15:11:00.000000Z","FR","MEN",1302891,598884,46.34,1876891.515079924
"2022-01-02T15:11:00.000000Z","FR","KIDS",1288912,647349,49.75,1253781.173215525
"2022-01-02T15:11:00.000000Z","FR","HOME",1322463,699276,67.53,8289584.45955626
"2022-01-02T15:11:00.000000Z","FR","KITCHEN",1207830,823899,26.32,2142991.6662069885
"2022-01-02T15:11:00.000000Z","FR","BATHROOM",1277728,657734,23.67,2094384.3653914998
"2022-01-02T15:12:00.000000Z","FR","WOMEN",1314623,481381,57.45,3318646.303023601
"2022-01-02T15:12:00.000000Z","FR","MEN",1286652,793067,46.34,6676121.764495378
"2022-01-02T15:12:00.000000Z","FR","KIDS",1264276,550645,49.75,4479621.5173668135
"2022-01-02T15:12:00.000000Z","FR","HOME",1227914,602593,67.53,5016478.268963201
"2022-01-02T15:12:00.000000Z","FR","KITCHEN",1127219,467529,26.32,3303307.1923744157
"2022-01-02T15:12:00.000000Z","FR","BATHROOM",1297841,786141,23.67,1283704.0301582492
"2022-01-02T15:13:00.000000Z","FR","WOMEN",1228426,786462,57.45,1393286.6948805237
"2022-01-02T15:13:00.000000Z","FR","MEN",1150075,537012,46.34,2440349.528035819
"2022-01-02T15:13:00.000000Z","FR","KIDS",1189251,582051,49.75,4964071.059119269
"2022-01-02T15:13:00.000000Z","FR","HOME",1312373,512759,67.53,1108989.6889096992
"2022-01-02T15:13:00.000000Z","FR","KITCHEN",1303978,491972,26.32,510653.5186667417
"2022-01-02T15:13:00.000000Z","FR","BATHROOM",1256408,689454,23.67,1350654.5125874134
"2022-01-02T15:14:00.000000Z","FR","WOMEN",1161752,620415,57.45,1648732.6298468087
"2022-01-02T15:14:00.000000Z","FR","MEN",1214941,696668,46.34,8865943.726962706
"2022-01-02T15:14:00.000000Z","FR","KIDS",1161752,821444,49.75,1696750.7381239024
"2022-01-02T15:14:00.000000Z","FR","HOME",1343713,488707,67.53,3665374.639928589
"2022-01-02T15:14:00.000000Z","FR","KITCHEN",1265330,630813,26.32,1554480.7154538052
"2022-01-02T15:14:00.000000Z","FR","BATHROOM",1273728,606551,23.67,430712.44913553965
"2022-01-02T15:15:00.000000Z","FR","WOMEN",1204245,537451,57.45,6533879.26502917
"2022-01-02T15:15:00.000000Z","FR","MEN",1327470,610267,46.34,3326086.9889129736
"2022-01-02T15:15:00.000000Z","FR","KIDS",1195843,821780,49.75,838371.6477186301
"2022-01-02T15:15:00.000000Z","FR","HOME",1153835,589462,67.53,8991563.227763763
"2022-01-02T15:15:00.000000Z","FR","KITCHEN",1338672,683082,26.32,3646855.814245944
"2022-01-02T15:15:00.000000Z","FR","BATHROOM",1341473,710822,23.67,2622263.614380231
"2022-01-02T15:16:00.000000Z","FR","WOMEN",1227160,548077,57.45,8417797.12961849
"2022-01-02T15:16:00.000000Z","FR","MEN",1176729,818646,46.34,2777693.228007506
"2022-01-02T15:16:00.000000Z","FR","KIDS",1145910,582765,49.75,3976125.394716542
"2022-01-02T15:16:00.000000Z","FR","HOME",1339230,464824,67.53,1503890.7572161467
"2022-01-02T15:16:00.000000Z","FR","KITCHEN",1229962,783958,26.32,1416974.7595934006
"2022-01-02T15:16:00.000000Z","FR","BATHROOM",1311212,783958,23.67,2522342.0594422934
"2022-01-02T15:17:00.000000Z","FR","WOMEN",1205248,791218,57.45,5295168.919402482
"2022-01-02T15:17:00.000000Z","FR","MEN",1311758,687111,46.34,4187537.6479559815
"2022-01-02T15:17:00.000000Z","FR","KIDS",1205248,704462,49.75,2268559.4533140347
"2022-01-02T15:17:00.000000Z","FR","HOME",1339787,808570,67.53,7874042.278431996
"2022-01-02T15:17:00.000000Z","FR","KITCHEN",1121161,759986,26.32,2203052.78851909
"2022-01-02T15:17:00.000000Z","FR","BATHROOM",1205248,624646,23.67,1981240.8626233607
"2022-01-02T15:18:00.000000Z","FR","WOMEN",1200141,690862,57.45,6964711.078345982
"2022-01-02T15:18:00.000000Z","FR","MEN",1247810,826258,46.34,1969138.5941336341
"2022-01-02T15:18:00.000000Z","FR","KIDS",1216966,506864,49.75,2269484.8464180436
"2022-01-02T15:18:00.000000Z","FR","HOME",1186121,496449,67.53,2588240.6873513074
"2022-01-02T15:18:00.000000Z","FR","KITCHEN",1228182,579769,26.32,1067253.4433540665
"2022-01-02T15:18:00.000000Z","FR","BATHROOM",1233790,492977,23.67,2287738.209772865
"2022-01-02T15:19:00.000000Z","FR","WOMEN",1186614,604317,57.45,2394347.364488909
"2022-01-02T15:19:00.000000Z","FR","MEN",1225887,691144,46.34,2819720.157194211
"2022-01-02T15:19:00.000000Z","FR","KIDS",1248329,760606,49.75,1852267.6768628156
"2022-01-02T15:19:00.000000Z","FR","HOME",1265161,576532,67.53,8865524.355098322
"2022-01-02T15:19:00.000000Z","FR","KITCHEN",1262355,830068,26.32,1711226.9331248568
"2022-01-02T15:19:00.000000Z","FR","BATHROOM",1262355,715456,23.67,377334.7660561457
"2022-01-02T15:20:00.000000Z","FR","WOMEN",1276912,663630,57.45,7537283.593197545
"2022-01-02T15:20:00.000000Z","FR","MEN",1195527,729645,46.34,3748278.4225506824
"2022-01-02T15:20:00.000000Z","FR","KIDS",1254461,830406,49.75,2986961.7461204594
"2022-01-02T15:20:00.000000Z","FR","HOME",1173075,552446,67.53,4350100.764593384
"2022-01-02T15:20:00.000000Z","FR","KITCHEN",1296557,621936,26.32,1155914.72538123
"2022-01-02T15:20:00.000000Z","FR","BATHROOM",1338653,694900,23.67,700697.6970515997
"2022-01-02T15:21:00.000000Z","FR","WOMEN",1347632,531815,57.45,6709637.027836895
"2022-01-02T15:21:00.000000Z","FR","MEN",1173563,684756,46.34,4078396.515762896
"2022-01-02T15:21:00.000000Z","FR","KIDS",1156717,747322,49.75,7252558.282117524
"2022-01-02T15:21:00.000000Z","FR","HOME",1167948,643045,67.53,4225119.251117359
"2022-01-02T15:21:00.000000Z","FR","KITCHEN",1238137,792509,26.32,3030023.029594437
"2022-01-02T15:21:00.000000Z","FR","BATHROOM",1201639,570050,23.67,2632800.504768525
"2022-01-02T15:22:00.000000Z","FR","WOMEN",1249886,580714,57.45,7127896.633719585
"2022-01-02T15:22:00.000000Z","FR","MEN",1320104,803264,46.34,1073190.3848168454
"2022-01-02T15:22:00.000000Z","FR","KIDS",1131919,490304,49.75,1003384.9738999921
"2022-01-02T15:22:00.000000Z","FR","HOME",1280782,469440,67.53,4705881.439060226
"2022-01-02T15:22:00.000000Z","FR","KITCHEN",1145963,598101,26.32,688256.3704665374
"2022-01-02T15:22:00.000000Z","FR","BATHROOM",1129111,785877,23.67,2814951.251989874
"2022-01-02T15:23:00.000000Z","FR","WOMEN",1303793,688792,57.45,8417858.616300529
"2022-01-02T15:23:00.000000Z","FR","MEN",1180158,521812,46.34,1121988.7458289387
"2022-01-02T15:23:00.000000Z","FR","KIDS",1236356,584430,49.75,5732006.112607399
"2022-01-02T15:23:00.000000Z","FR","HOME",1300983,817506,67.53,5602841.860818225
"2022-01-02T15:23:00.000000Z","FR","KITCHEN",1329082,702707,26.32,3149688.16935137
"2022-01-02T15:23:00.000000Z","FR","BATHROOM",1300983,497461,23.67,2799628.5044207647
"2022-01-02T15:24:00.000000Z","FR","WOMEN",1208758,633390,57.45,2543179.490896611
"2022-01-02T15:24:00.000000Z","FR","MEN",1298712,556826,46.34,4039835.004302526
"2022-01-02T15:24:00.000000Z","FR","KIDS",1236869,734314,49.75,6232975.992517187
"2022-01-02T15:24:00.000000Z","FR","HOME",1203136,588147,67.53,5358354.778371207
"2022-01-02T15:24:00.000000Z","FR","KITCHEN",1138481,459381,26.32,2088433.255837853
"2022-01-02T15:24:00.000000Z","FR","BATHROOM",1200325,501143,23.67,2056092.7760482025
"2022-01-02T15:25:00.000000Z","FR","WOMEN",1127705,752021,57.45,1104092.6913332534
"2022-01-02T15:25:00.000000Z","FR","MEN",1217696,800763,46.34,1768247.3173508071
"2022-01-02T15:25:00.000000Z","FR","KIDS",1245818,546608,49.75,1060036.7734079908
"2022-01-02T15:25:00.000000Z","FR","HOME",1296439,626684,67.53,4443600.205359368
"2022-01-02T15:25:00.000000Z","FR","KITCHEN",1349871,595350,26.32,813720.5331880089
"2022-01-02T15:25:00.000000Z","FR","BATHROOM",1203635,595350,23.67,3085393.2301069857
"2022-01-02T15:26:00.000000Z","FR","WOMEN",1243521,811537,57.45,3241588.980085901
"2022-01-02T15:26:00.000000Z","FR","MEN",1133799,557279,46.34,5984786.397342466
"2022-01-02T15:26:00.000000Z","FR","KIDS",1327923,602558,49.75,4886468.383254913
"2022-01-02T15:26:00.000000Z","FR","HOME",1308230,456272,67.53,7373729.378117362
"2022-01-02T15:26:00.000000Z","FR","KITCHEN",1311043,668735,26.32,997396.1328474215
"2022-01-02T15:26:00.000000Z","FR","BATHROOM",1299789,578177,23.67,3996812.4434242775
"2022-01-02T15:27:00.000000Z","FR","WOMEN",1289070,648100,57.45,6738037.742728406
"2022-01-02T15:27:00.000000Z","FR","MEN",1277812,790961,46.34,1443520.124628472
"2022-01-02T15:27:00.000000Z","FR","KIDS",1238408,536599,49.75,1965782.363193896
"2022-01-02T15:27:00.000000Z","FR","HOME",1255295,595834,67.53,6459046.232891051
"2022-01-02T15:27:00.000000Z","FR","KITCHEN",1314401,533114,26.32,1496701.982866675
"2022-01-02T15:27:00.000000Z","FR","BATHROOM",1218706,526145,23.67,458566.52054736705
"2022-01-02T15:28:00.000000Z","FR","WOMEN",1261447,822654,57.45,3172128.847635639
"2022-01-02T15:28:00.000000Z","FR","MEN",1236105,613505,46.34,5330593.6611341555
"2022-01-02T15:28:00.000000Z","FR","KIDS",1134739,505444,49.75,2192026.3388313013
"2022-01-02T15:28:00.000000Z","FR","HOME",1258631,836598,67.53,7167862.337376612
"2022-01-02T15:28:00.000000Z","FR","KITCHEN",1309314,634420,26.32,2172567.068056714
"2022-01-02T15:28:00.000000Z","FR","BATHROOM",1182606,672764,23.67,3679922.9524682052
"2022-01-02T15:29:00.000000Z","FR","WOMEN",1323941,728833,57.45,6551181.459906689
"2022-01-02T15:29:00.000000Z","FR","MEN",1149293,816014,46.34,717498.2446659999
"2022-01-02T15:29:00.000000Z","FR","KIDS",1157744,491700,49.75,1020122.3307950291
"2022-01-02T15:29:00.000000Z","FR","HOME",1228166,578881,67.53,3673695.797278836
"2022-01-02T15:29:00.000000Z","FR","KITCHEN",1343659,484726,26.32,4148643.9426484043
"2022-01-02T15:29:00.000000Z","FR","BATHROOM",1267603,491700,23.67,1448629.1568456807
"2022-01-02T15:30:00.000000Z","FR","WOMEN",1192040,505854,57.45,5170919.016709594
"2022-01-02T15:30:00.000000Z","FR","MEN",1293490,610514,46.34,649890.3371870227
"2022-01-02T15:30:00.000000Z","FR","KIDS",1152587,725640,49.75,708127.1493322224
"2022-01-02T15:30:00.000000Z","FR","HOME",1256855,805879,67.53,5917992.112658652
"2022-01-02T15:30:00.000000Z","FR","KITCHEN",1344215,659355,26.32,804355.4121436352
"2022-01-02T15:30:00.000000Z","FR","BATHROOM",1172313,470968,23.67,3488029.6233474337
"2022-01-02T15:31:00.000000Z","FR","WOMEN",1350410,820166,57.45,7378565.2565578325
"2022-01-02T15:31:00.000000Z","FR","MEN",1308121,610762,46.34,6520946.29925457
"2022-01-02T15:31:00.000000Z","FR","KIDS",1133329,596801,49.75,5443330.464324426
"2022-01-02T15:31:00.000000Z","FR","HOME",1195352,520020,67.53,2149441.644620651
"2022-01-02T15:31:00.000000Z","FR","KITCHEN",1291206,830636,26.32,1080257.4685069253
"2022-01-02T15:31:00.000000Z","FR","BATHROOM",1232002,711974,23.67,1174713.4064759214
"2022-01-02T15:32:00.000000Z","FR","WOMEN",1331225,453892,57.45,1263690.2852567064
"2022-01-02T15:32:00.000000Z","FR","MEN",1201487,747177,46.34,4484967.700656247
"2022-01-02T15:32:00.000000Z","FR","KIDS",1235332,481824,49.75,2918182.3819679096
"2022-01-02T15:32:00.000000Z","FR","HOME",1193026,771617,67.53,2673744.2808371405
"2022-01-02T15:32:00.000000Z","FR","KITCHEN",1263536,670364,26.32,1918785.5694258143
"2022-01-02T15:32:00.000000Z","FR","BATHROOM",1190206,569111,23.67,2975163.401917319
"2022-01-02T15:33:00.000000Z","FR","WOMEN",1156839,674129,57.45,5508309.819560178
"2022-01-02T15:33:00.000000Z","FR","MEN",1292274,618243,46.34,7575091.101883473
"2022-01-02T15:33:00.000000Z","FR","KIDS",1247129,824324,49.75,1532666.4398273989
"2022-01-02T15:33:00.000000Z","FR","HOME",1170947,660157,67.53,4443893.331966623
"2022-01-02T15:33:00.000000Z","FR","KITCHEN",1207627,670636,26.32,1599635.7846257917
"2022-01-02T15:33:00.000000Z","FR","BATHROOM",1312025,737001,23.67,1078933.6727419973
"2022-01-02T15:34:00.000000Z","FR","WOMEN",1332326,611504,57.45,8351128.66215827
"2022-01-02T15:34:00.000000Z","FR","MEN",1304099,779231,46.34,1389329.0875484846
"2022-01-02T15:34:00.000000Z","FR","KIDS",1174253,639459,49.75,3003991.049191697
"2022-01-02T15:34:00.000000Z","FR","HOME",1162962,667413,67.53,6984740.438694274
"2022-01-02T15:34:00.000000Z","FR","KITCHEN",1210949,489203,26.32,1291263.28818019
"2022-01-02T15:34:00.000000Z","FR","BATHROOM",1225062,828152,23.67,2997424.5360942185
"2022-01-02T15:35:00.000000Z","FR","WOMEN",1355467,751581,57.45,2422004.2744828765
"2022-01-02T15:35:00.000000Z","FR","MEN",1315933,485906,46.34,5909468.520959883
"2022-01-02T15:35:00.000000Z","FR","KIDS",1321580,835478,49.75,3172162.9145204374
"2022-01-02T15:35:00.000000Z","FR","HOME",1200153,831983,67.53,1614694.6855595363
"2022-01-02T15:35:00.000000Z","FR","KITCHEN",1231216,524359,26.32,3864316.949029658
"2022-01-02T15:35:00.000000Z","FR","BATHROOM",1177562,562812,23.67,1258534.2424840077
"2022-01-02T15:36:00.000000Z","FR","WOMEN",1356027,615496,57.45,3616394.29991165
"2022-01-02T15:36:00.000000Z","FR","MEN",1248675,835816,46.34,1575199.3803876268
"2022-01-02T15:36:00.000000Z","FR","KIDS",1299526,584022,49.75,1579763.84982022
"2022-01-02T15:36:00.000000Z","FR","HOME",1271275,783359,67.53,977710.6114325109
"2022-01-02T15:36:00.000000Z","FR","KITCHEN",1291050,479108,26.32,3429588.17764154
"2022-01-02T15:36:00.000000Z","FR","BATHROOM",1217599,790354,23.67,2508153.571502693
"2022-01-02T15:37:00.000000Z","FR","WOMEN",1161577,626241,57.45,6361398.1600571005
"2022-01-02T15:37:00.000000Z","FR","MEN",1187013,538777,46.34,812236.6591693034
"2022-01-02T15:37:00.000000Z","FR","KIDS",1215275,699711,49.75,2266172.164921863
"2022-01-02T15:37:00.000000Z","FR","HOME",1153098,577261,67.53,5632378.504078941
"2022-01-02T15:37:00.000000Z","FR","KITCHEN",1229406,727699,26.32,2734835.22992548
"2022-01-02T15:37:00.000000Z","FR","BATHROOM",1297236,780177,23.67,725422.7905407472
"2022-01-02T15:38:00.000000Z","FR","WOMEN",1261015,626494,57.45,4077766.2690041196
"2022-01-02T15:38:00.000000Z","FR","MEN",1181848,818993,46.34,3996327.562630775
"2022-01-02T15:38:00.000000Z","FR","KIDS",1354318,643994,49.75,3656593.8561977865
"2022-01-02T15:38:00.000000Z","FR","HOME",1246878,668494,67.53,9416302.999821981
"2022-01-02T15:38:00.000000Z","FR","KITCHEN",1357146,685994,26.32,777486.178024275
"2022-01-02T15:38:00.000000Z","FR","BATHROOM",1314735,727993,23.67,2336209.102128629
"2022-01-02T15:39:00.000000Z","FR","WOMEN",1270020,780808,57.45,2269023.073598494
"2022-01-02T15:39:00.000000Z","FR","MEN",1357705,787811,46.34,4413312.833038711
"2022-01-02T15:39:00.000000Z","FR","KIDS",1187992,507700,49.75,7594852.676305781
"2022-01-02T15:39:00.000000Z","FR","HOME",1241735,462182,67.53,4710053.751565217
"2022-01-02T15:39:00.000000Z","FR","KITCHEN",1219106,780808,26.32,3004299.770206999
"2022-01-02T15:39:00.000000Z","FR","BATHROOM",1306791,630249,23.67,1819995.7476121641
"2022-01-02T15:40:00.000000Z","FR","WOMEN",1163014,619995,57.45,1569638.9599435353
"2022-01-02T15:40:00.000000Z","FR","MEN",1358265,570956,46.34,4032020.718104886
"2022-01-02T15:40:00.000000Z","FR","KIDS",1301670,735587,49.75,4835832.020345556
"2022-01-02T15:40:00.000000Z","FR","HOME",1293181,725079,67.53,7777565.775297964
"2022-01-02T15:40:00.000000Z","FR","KITCHEN",1188482,539430,26.32,420403.0534048675
"2022-01-02T15:40:00.000000Z","FR","BATHROOM",1267714,595475,23.67,4318017.196205062
"2022-01-02T15:41:00.000000Z","FR","WOMEN",1307868,784943,57.45,942163.5427156237
"2022-01-02T15:41:00.000000Z","FR","MEN",1157831,476572,46.34,4403886.562091403
"2022-01-02T15:41:00.000000Z","FR","KIDS",1322023,623749,49.75,2663832.1018706816
"2022-01-02T15:41:00.000000Z","FR","HOME",1146508,823489,67.53,1.0095039202906806E7
"2022-01-02T15:41:00.000000Z","FR","KITCHEN",1234265,690329,26.32,2877603.068671333
"2022-01-02T15:41:00.000000Z","FR","BATHROOM",1282390,834002,23.67,995336.4600691263
"2022-01-02T15:42:00.000000Z","FR","WOMEN",1302743,830833,57.45,7298671.65348742
"2022-01-02T15:42:00.000000Z","FR","MEN",1203621,550383,46.34,5092829.993568038
"2022-01-02T15:42:00.000000Z","FR","KIDS",1297079,459237,49.75,2274239.9324508253
"2022-01-02T15:42:00.000000Z","FR","HOME",1297079,655552,67.53,980082.6366849487
"2022-01-02T15:42:00.000000Z","FR","KITCHEN",1260262,701125,26.32,1605464.6135349132
"2022-01-02T15:42:00.000000Z","FR","BATHROOM",1163972,613484,23.67,3425338.9336588834
"2022-01-02T15:43:00.000000Z","FR","WOMEN",1331611,817140,57.45,2732061.3213262972
"2022-01-02T15:43:00.000000Z","FR","MEN",1144619,746999,46.34,5343533.773376065
"2022-01-02T15:43:00.000000Z","FR","KIDS",1187117,746999,49.75,2177451.0003376943
"2022-01-02T15:43:00.000000Z","FR","HOME",1141786,476957,67.53,8099600.082151004
"2022-01-02T15:43:00.000000Z","FR","KITCHEN",1325945,680365,26.32,3455910.1705862186
"2022-01-02T15:43:00.000000Z","FR","BATHROOM",1204116,571647,23.67,2203958.9622402405
"2022-01-02T15:44:00.000000Z","FR","WOMEN",1357668,775368,57.45,2068012.45808553
"2022-01-02T15:44:00.000000Z","FR","MEN",1351999,813961,46.34,1502255.343867106
"2022-01-02T15:44:00.000000Z","FR","KIDS",1153593,628013,49.75,3288438.6233626097
"2022-01-02T15:44:00.000000Z","FR","HOME",1286809,505217,67.53,4965966.49333695
"2022-01-02T15:44:00.000000Z","FR","KITCHEN",1156427,670114,26.32,2238382.270910551
"2022-01-02T15:44:00.000000Z","FR","BATHROOM",1145090,505217,23.67,2810246.1997411284
"2022-01-02T15:45:00.000000Z","FR","WOMEN",1213614,708993,57.45,3726342.0217600134
"2022-01-02T15:45:00.000000Z","FR","MEN",1253311,600187,46.34,6353001.860834476
"2022-01-02T15:45:00.000000Z","FR","KIDS",1216449,747601,49.75,5273400.331733346
"2022-01-02T15:45:00.000000Z","FR","HOME",1239134,621246,67.53,7786151.283972277
"2022-01-02T15:45:00.000000Z","FR","KITCHEN",1239134,698463,26.32,739037.6876766437
"2022-01-02T15:45:00.000000Z","FR","BATHROOM",1307187,772170,23.67,1682340.8855573218
"2022-01-02T15:46:00.000000Z","FR","WOMEN",1287867,712790,57.45,4042530.8452175846
"2022-01-02T15:46:00.000000Z","FR","MEN",1239643,793549,46.34,3885580.796017281
"2022-01-02T15:46:00.000000Z","FR","KIDS",1259500,772481,49.75,7651256.962377575
"2022-01-02T15:46:00.000000Z","FR","HOME",1236806,649586,67.53,1.2633583583957858E7
"2022-01-02T15:46:00.000000Z","FR","KITCHEN",1174398,463489,26.32,1937058.5828298305
"2022-01-02T15:46:00.000000Z","FR","BATHROOM",1225459,705767,23.67,701465.4686251292
"2022-01-02T15:47:00.000000Z","FR","WOMEN",1302585,586619,57.45,1.0703700270947423E7
"2022-01-02T15:47:00.000000Z","FR","MEN",1299748,484751,46.34,9219761.039593432
"2022-01-02T15:47:00.000000Z","FR","KIDS",1353667,695513,49.75,4173186.5445635286
"2022-01-02T15:47:00.000000Z","FR","HOME",1240152,772792,67.53,8397314.185959006
"2022-01-02T15:47:00.000000Z","FR","KITCHEN",1191908,667411,26.32,3716655.680485396
"2022-01-02T15:47:00.000000Z","FR","BATHROOM",1265693,797381,23.67,663500.9364816995
"2022-01-02T15:48:00.000000Z","FR","WOMEN",1288925,741476,57.45,1096238.3048520142
"2022-01-02T15:48:00.000000Z","FR","MEN",1257696,801216,46.34,3146141.577077975
"2022-01-02T15:48:00.000000Z","FR","KIDS",1192398,688765,49.75,4153886.558840892
"2022-01-02T15:48:00.000000Z","FR","HOME",1203754,702821,67.53,4769885.1008429015
"2022-01-02T15:48:00.000000Z","FR","KITCHEN",1322994,678222,26.32,529975.285459627
"2022-01-02T15:48:00.000000Z","FR","BATHROOM",1152651,477918,23.67,2295738.674685112
"2022-01-02T15:49:00.000000Z","FR","WOMEN",1246851,513266,57.45,4089825.8133509597
"2022-01-02T15:49:00.000000Z","FR","MEN",1164485,724197,46.34,3264701.64281666
"2022-01-02T15:49:00.000000Z","FR","KIDS",1138923,646855,49.75,2130247.7952736835
"2022-01-02T15:49:00.000000Z","FR","HOME",1261052,587092,67.53,1.1452328581461474E7
"2022-01-02T15:49:00.000000Z","FR","KITCHEN",1283774,674980,26.32,1547076.9271071416
"2022-01-02T15:49:00.000000Z","FR","BATHROOM",1195727,471079,23.67,1877271.5754251217
"2022-01-02T15:50:00.000000Z","FR","WOMEN",1315556,777242,57.45,8110202.795433705
"2022-01-02T15:50:00.000000Z","FR","MEN",1318397,784276,46.34,4840350.282691962
"2022-01-02T15:50:00.000000Z","FR","KIDS",1235997,492370,49.75,6015382.806098494
"2022-01-02T15:50:00.000000Z","FR","HOME",1326921,569743,67.53,1624490.455843783
"2022-01-02T15:50:00.000000Z","FR","KITCHEN",1139390,829996,26.32,1855017.0890219028
"2022-01-02T15:50:00.000000Z","FR","BATHROOM",1156439,763174,23.67,2677186.4034626298
"2022-01-02T15:51:00.000000Z","FR","WOMEN",1267772,545343,57.45,1608947.5844615763
"2022-01-02T15:51:00.000000Z","FR","MEN",1344521,566454,46.34,5077073.2936470555
"2022-01-02T15:51:00.000000Z","FR","KIDS",1225134,752926,49.75,4326934.757168207
"2022-01-02T15:51:00.000000Z","FR","HOME",1176811,798664,67.53,5664241.950019846
"2022-01-02T15:51:00.000000Z","FR","KITCHEN",1205236,759963,26.32,2000223.06733279
"2022-01-02T15:51:00.000000Z","FR","BATHROOM",1321780,774036,23.67,2723233.0295986463
"2022-01-02T15:52:00.000000Z","FR","WOMEN",1185824,524444,57.45,1.140465983274242E7
"2022-01-02T15:52:00.000000Z","FR","MEN",1163075,756748,46.34,2648837.1174392677
"2022-01-02T15:52:00.000000Z","FR","KIDS",1251229,841222,49.75,7669735.634605907
"2022-01-02T15:52:00.000000Z","FR","HOME",1202886,563161,67.53,9968696.521953627
"2022-01-02T15:52:00.000000Z","FR","KITCHEN",1262604,739149,26.32,830055.4275713427
"2022-01-02T15:52:00.000000Z","FR","BATHROOM",1302416,619477,23.67,516539.03458890587
"2022-01-02T15:53:00.000000Z","FR","WOMEN",1183465,778179,57.45,4351289.386717076
"2022-01-02T15:53:00.000000Z","FR","MEN",1180620,778179,46.34,3074145.733742997
"2022-01-02T15:53:00.000000Z","FR","KIDS",1189155,545782,49.75,4729817.385083071
"2022-01-02T15:53:00.000000Z","FR","HOME",1325709,728883,67.53,5735371.80756642
"2022-01-02T15:53:00.000000Z","FR","KITCHEN",1260277,566909,26.32,383684.0539006885
"2022-01-02T15:53:00.000000Z","FR","BATHROOM",1322864,735925,23.67,1010155.8930650182
"2022-01-02T15:54:00.000000Z","FR","WOMEN",1206718,644633,57.45,3723656.6276937593
"2022-01-02T15:54:00.000000Z","FR","MEN",1206718,785536,46.34,5386811.015440507
"2022-01-02T15:54:00.000000Z","FR","KIDS",1269331,845420,49.75,4332148.365185549
"2022-01-02T15:54:00.000000Z","FR","HOME",1363250,806672,67.53,6451314.365694638
"2022-01-02T15:54:00.000000Z","FR","KITCHEN",1232333,496684,26.32,860390.5492976404
"2022-01-02T15:54:00.000000Z","FR","BATHROOM",1320560,838375,23.67,2086158.6525951987
"2022-01-02T15:55:00.000000Z","FR","WOMEN",1232837,655464,57.45,4907480.5409569545
"2022-01-02T15:55:00.000000Z","FR","MEN",1210060,465168,46.34,778951.3712871998
"2022-01-02T15:55:00.000000Z","FR","KIDS",1360961,496884,49.75,3108406.1417020313
"2022-01-02T15:55:00.000000Z","FR","HOME",1315406,778804,67.53,6139774.112670248
"2022-01-02T15:55:00.000000Z","FR","KITCHEN",1229990,567364,26.32,1079629.6495691254
"2022-01-02T15:55:00.000000Z","FR","BATHROOM",1229990,708324,23.67,3029563.3304104763
"2022-01-02T15:56:00.000000Z","FR","WOMEN",1239038,846099,57.45,3864367.58013019
"2022-01-02T15:56:00.000000Z","FR","MEN",1318793,641625,46.34,4734394.43318727
"2022-01-02T15:56:00.000000Z","FR","KIDS",1239038,482981,49.75,694541.6549998346
"2022-01-02T15:56:00.000000Z","FR","HOME",1318793,638099,67.53,9427617.680831928
